"fish_sample_id","impoundment_code","sample_date","gear_description","location","units_of_effort","effort_description"
"89987","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #80","22.00000","Hours"
"89986","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #110","21.00000","Hours"
"89985","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #152","21.00000","Hours"
"89984","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #179","20.00000","Hours"
"89983","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #196","20.00000","Hours"
"89982","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #213","19.00000","Hours"
"89981","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #243","19.00000","Hours"
"89980","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #260","18.00000","Hours"
"89979","CHNR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #297","18.00000","Hours"
"89970","EKCR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #158","18.00000","Hours"
"89969","EKCR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #161","18.00000","Hours"
"89968","EKCR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #163","18.00000","Hours"
"89967","EKCR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #142","18.00000","Hours"
"89966","EKCR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #84","18.00000","Hours"
"89965","EKCR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #109","18.00000","Hours"
"89962","JRDR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #574","20.50000","Hours"
"89958","JRDR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #435","20.00000","Hours"
"89957","JRDR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #306","19.75000","Hours"
"89956","JRDR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #537","19.00000","Hours"
"89955","JRDR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #466","19.00000","Hours"
"89954","JRDR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #398","19.00000","Hours"
"89953","JRDR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #494","19.00000","Hours"
"89952","JRDR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #517","19.75000","Hours"
"89951","JRDR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #496","19.75000","Hours"
"89950","JRDR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #499","19.50000","Hours"
"89949","JRDR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #542","19.50000","Hours"
"89948","JRDR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #576","19.25000","Hours"
"89937","EKCR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #104","16.00000","Hours"
"89936","EKCR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #91","16.00000","Hours"
"89935","EKCR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #71","16.00000","Hours"
"89934","EKCR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #80","16.00000","Hours"
"89933","EKCR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #55","16.00000","Hours"
"89932","EKCR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #54","16.00000","Hours"
"89927","PTSA","2021-09-30","GILL NET-CORE PANEL","Sample Grid #4","24.00000","Hours"
"89926","PTSA","2021-09-30","GILL NET-CORE PANEL","Sample Grid #8","24.00000","Hours"
"89925","PTSA","2021-09-30","GILL NET-CORE PANEL","Sample Grid #14","24.00000","Hours"
"89920","MGSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #25","24.00000","Hours"
"89919","MGSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #23","24.00000","Hours"
"89918","MGSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #28","24.00000","Hours"
"89917","MGSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #45","24.00000","Hours"
"89916","MGSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #63","24.00000","Hours"
"89915","MGSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #54","24.00000","Hours"
"89911","EDCL","2021-10-26","GILL NET-CORE PANEL","N END","19.00000","Hours"
"89910","EDCL","2021-10-26","GILL NET-CORE PANEL","E SHORELINE","19.00000","Hours"
"89908","EDCL","2021-10-26","GILL NET-CORE PANEL","DAM","19.00000","Hours"
"89902","WLSL","2021-10-19","GILL NET-CORE PANEL","Sample Grid #6","16.00000","Hours"
"89901","WLSL","2021-10-19","GILL NET-CORE PANEL","Sample Grid #13","16.00000","Hours"
"89900","WLSL","2021-10-19","GILL NET-CORE PANEL","Sample Grid #27","16.00000","Hours"
"89899","WLSL","2021-10-19","GILL NET-CORE PANEL","Sample Grid #67","16.00000","Hours"
"89898","WLSL","2021-10-19","GILL NET-CORE PANEL","Sample Grid #81","16.00000","Hours"
"89896","WLSL","2021-10-19","GILL NET-CORE PANEL","Sample Grid #48","16.00000","Hours"
"89895","LYSL","2021-10-22","GILL NET-CORE PANEL","Sample Grid #93","16.00000","Hours"
"89894","LYSL","2021-10-22","GILL NET-CORE PANEL","Sample Grid #10","16.00000","Hours"
"89893","LYSL","2021-10-22","GILL NET-CORE PANEL","Sample Grid #31","16.00000","Hours"
"89892","LYSL","2021-10-22","GILL NET-CORE PANEL","Sample Grid #53","16.00000","Hours"
"89890","LYSL","2021-10-22","GILL NET-CORE PANEL","Sample Grid #56","16.00000","Hours"
"89889","LYSL","2021-10-22","GILL NET-CORE PANEL","Sample Grid #72","16.00000","Hours"
"89885","GNCC","2021-10-19","GILL NET-CORE PANEL","Sample Grid #63","20.00000","Hours"
"89882","GNCC","2021-10-19","GILL NET-CORE PANEL","Sample Grid #82","19.75000","Hours"
"89881","MACL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #14","16.00000","Hours"
"89879","MACL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #19","16.00000","Hours"
"89878","GNCC","2021-10-19","GILL NET-CORE PANEL","Sample Grid #87","19.50000","Hours"
"89877","MACL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #23","16.00000","Hours"
"89875","MACL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #29","16.00000","Hours"
"89874","GNCC","2021-10-19","GILL NET-CORE PANEL","Sample Grid #94","19.00000","Hours"
"89873","MACL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #38","16.00000","Hours"
"89872","MACL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #55","16.00000","Hours"
"89871","GNCC","2021-10-15","GILL NET-CORE PANEL","Sample Grid #211","20.50000","Hours"
"89864","OPCB","2021-10-14","GILL NET-CORE PANEL","Sample Grid #25","16.00000","Hours"
"89863","OPCB","2021-10-14","GILL NET-CORE PANEL","Sample Grid #23","16.00000","Hours"
"89862","OPCB","2021-10-14","GILL NET-CORE PANEL","Sample Grid #21","16.00000","Hours"
"89861","OPCB","2021-10-14","GILL NET-CORE PANEL","Sample Grid #38","16.00000","Hours"
"89859","GNCC","2021-10-15","GILL NET-CORE PANEL","Sample Grid #200","19.75000","Hours"
"89858","GNCC","2021-10-15","GILL NET-CORE PANEL","Sample Grid #166","19.50000","Hours"
"89857","GNCC","2021-10-15","GILL NET-CORE PANEL","Sample Grid #134","19.25000","Hours"
"89853","SDSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #33","20.00000","Hours"
"89848","WOSL","2021-09-30","GILL NET-CORE PANEL","Sample Grid #113","19.25000","Hours"
"89847","SDSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #18","19.75000","Hours"
"89846","SDSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #10","19.50000","Hours"
"89844","WOSL","2021-09-30","GILL NET-CORE PANEL","Sample Grid #69","18.75000","Hours"
"89840","WOSL","2021-09-30","GILL NET-CORE PANEL","Sample Grid #71","18.50000","Hours"
"89839","JFWA","2021-10-22","GILL NET-CORE PANEL","Sample Grid #27","24.00000","Hours"
"89838","JFWA","2021-10-22","GILL NET-CORE PANEL","Sample Grid #8","24.00000","Hours"
"89836","WOSL","2021-09-30","GILL NET-CORE PANEL","Sample Grid #15","18.25000","Hours"
"89835","WOSL","2021-09-30","GILL NET-CORE PANEL","Sample Grid #31","18.00000","Hours"
"89832","YCCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #54","19.75000","Hours"
"89829","YCCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #45","19.50000","Hours"
"89823","YCCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #77","18.75000","Hours"
"89822","YCCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #47","18.50000","Hours"
"89819","JFWA","2021-10-22","GILL NET-CORE PANEL","Sample Grid #7","24.00000","Hours"
"89818","JFWA","2021-10-22","GILL NET-CORE PANEL","Sample Grid #87","24.00000","Hours"
"89817","JFWA","2021-10-22","GILL NET-CORE PANEL","Sample Grid #49","24.00000","Hours"
"89816","JFWA","2021-10-22","GILL NET-CORE PANEL","Sample Grid #38","24.00000","Hours"
"89814","YCCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #15","18.25000","Hours"
"89813","YCCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #37","18.00000","Hours"
"89811","SDSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #37","18.25000","Hours"
"89810","SDSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #18","17.75000","Hours"
"89809","SDSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #20","17.50000","Hours"
"89805","WILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #472","19.00000","Hours"
"89804","WILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #477","18.00000","Hours"
"89803","WILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #476","18.00000","Hours"
"89802","WILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #422","17.00000","Hours"
"89801","WILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #419","17.00000","Hours"
"89800","WILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #455","17.00000","Hours"
"89797","MARR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #152","20.00000","Hours"
"89796","MARR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #108","20.00000","Hours"
"89795","MARR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #141","20.00000","Hours"
"89794","MARR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #170","20.00000","Hours"
"89793","MARR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #183","20.00000","Hours"
"89788","MILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #681","20.00000","Hours"
"89786","MILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #636","20.00000","Hours"
"89783","KANR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #92","18.00000","Hours"
"89782","MILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #383","20.00000","Hours"
"89781","KANR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #57","18.00000","Hours"
"89780","MILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #348","20.00000","Hours"
"89779","KANR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #71","17.00000","Hours"
"89778","MILR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #420","20.00000","Hours"
"89777","KANR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #53","17.00000","Hours"
"89776","KANR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #109","17.00000","Hours"
"89775","MARR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #291","20.00000","Hours"
"89774","MARR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #278","20.00000","Hours"
"89773","MARR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #245","20.00000","Hours"
"89770","YCCA","2021-10-05","GILL NET-CORE PANEL","Sample Grid #43","19.75000","Hours"
"89769","YCCA","2021-10-05","GILL NET-CORE PANEL","Sample Grid #53","19.50000","Hours"
"89768","YCCA","2021-10-05","GILL NET-CORE PANEL","Sample Grid #61","19.50000","Hours"
"89767","YCCA","2021-10-05","GILL NET-CORE PANEL","Sample Grid #67","19.00000","Hours"
"89765","MARR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #302","20.00000","Hours"
"89764","YCCA","2021-10-05","GILL NET-CORE PANEL","Sample Grid #75","18.75000","Hours"
"89760","KANR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #88","18.00000","Hours"
"89759","KANR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #68","18.00000","Hours"
"89758","KANR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #108","17.00000","Hours"
"89757","KANR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #132","17.00000","Hours"
"89756","KANR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #149","17.00000","Hours"
"89755","MARR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #319","20.00000","Hours"
"89749","YCCA","2021-10-05","GILL NET-CORE PANEL","Sample Grid #77","18.00000","Hours"
"89746","MARR","2021-10-19","GILL NET-CORE PANEL","Sample Grid #266","20.00000","Hours"
"89743","MARR","2021-10-19","GILL NET-CORE PANEL","Sample Grid #204","20.00000","Hours"
"89742","MILR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #770","20.00000","Hours"
"89741","MILR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #291","20.00000","Hours"
"89740","MILR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #386","20.00000","Hours"
"89739","MILR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #264","20.00000","Hours"
"89738","MESL","2021-10-07","GILL NET-CORE PANEL","Sample Grid #18","19.00000","Hours"
"89737","MILR","2021-10-22","GILL NET-CORE PANEL","Sample Grid #648","20.00000","Hours"
"89736","MARR","2021-10-19","GILL NET-CORE PANEL","Sample Grid #132","20.00000","Hours"
"89734","MESL","2021-10-07","GILL NET-CORE PANEL","Sample Grid #46","19.00000","Hours"
"89732","MARR","2021-10-19","GILL NET-CORE PANEL","Sample Grid #250","20.00000","Hours"
"89731","MARR","2021-10-19","GILL NET-CORE PANEL","Sample Grid #234","20.00000","Hours"
"89730","GELR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #536","21.00000","Hours"
"89729","GELR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #510","21.00000","Hours"
"89728","GELR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #484","21.00000","Hours"
"89727","GNCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #27","20.25000","Hours"
"89726","GELR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #435","21.00000","Hours"
"89718","MILR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #737","20.00000","Hours"
"89717","MILR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #705","20.00000","Hours"
"89714","MILR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #667","20.00000","Hours"
"89713","MILR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #368","20.00000","Hours"
"89712","MILR","2021-10-21","GILL NET-CORE PANEL","Sample Grid #477","20.00000","Hours"
"89710","GNCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #26","19.75000","Hours"
"89709","JTCL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #16","19.00000","Hours"
"89707","GNCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #20","19.50000","Hours"
"89706","JTCL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #24","19.00000","Hours"
"89704","JTCL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #14","19.00000","Hours"
"89703","GNCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #4","19.00000","Hours"
"89702","KWSL","2021-10-05","GILL NET-CORE PANEL","Sample Grid #16","17.00000","Hours"
"89701","KWSL","2021-10-05","GILL NET-CORE PANEL","Sample Grid #5","17.00000","Hours"
"89698","GELR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #535","21.00000","Hours"
"89691","CWCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #36","20.00000","Hours"
"89690","GELR","2021-10-26","GILL NET-CORE PANEL","Sample Grid #432","21.00000","Hours"
"89689","CWCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #107","20.00000","Hours"
"89688","CWCL","2021-10-06","GILL NET-CORE PANEL","Sample Grid #80","20.00000","Hours"
"89683","GRCL","2021-10-20","GILL NET-CORE PANEL","Sample Grid #20","18.25000","Hours"
"89682","GRCL","2021-10-20","GILL NET-CORE PANEL","Sample Grid #21","18.00000","Hours"
"89680","GRCL","2021-10-20","GILL NET-CORE PANEL","Sample Grid #28","18.00000","Hours"
"89673","LECL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #24","20.25000","Hours"
"89671","LECL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #38","20.00000","Hours"
"89670","LECL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #29","19.75000","Hours"
"89668","LECL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #22","19.00000","Hours"
"89666","TCRP","2021-10-09","GILL NET-CORE PANEL","Sample Grid #82","24.00000","Hours"
"89665","TCRP","2021-10-09","GILL NET-CORE PANEL","Sample Grid #88","24.00000","Hours"
"89664","TCRP","2021-10-09","GILL NET-CORE PANEL","Sample Grid #34","24.00000","Hours"
"89663","TCRP","2021-10-09","GILL NET-CORE PANEL","Sample Grid #51","24.00000","Hours"
"89657","KMSL","2021-10-14","GILL NET-CORE PANEL","Sample Grid #41","22.00000","Hours"
"89656","KMSL","2021-10-14","GILL NET-CORE PANEL","Sample Grid #31","21.00000","Hours"
"89653","KMSL","2021-10-14","GILL NET-CORE PANEL","Sample Grid #17","20.00000","Hours"
"89652","KMSL","2021-10-14","GILL NET-CORE PANEL","Sample Grid #34","20.00000","Hours"
"89651","KMSL","2021-10-14","GILL NET-CORE PANEL","Sample Grid #63","19.00000","Hours"
"89650","KMSL","2021-10-14","GILL NET-CORE PANEL","Sample Grid #73","19.00000","Hours"
"89647","HORR","2021-10-15","GILL NET-CORE PANEL","Sample Grid #274","18.00000","Hours"
"89646","HORR","2021-10-15","GILL NET-CORE PANEL","Sample Grid #181","18.00000","Hours"
"89645","HORR","2021-10-15","GILL NET-CORE PANEL","Sample Grid #95","18.00000","Hours"
"89640","HORR","2021-10-14","GILL NET-CORE PANEL","Sample Grid #274","18.00000","Hours"
"89636","WSSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #3","24.00000","Hours"
"89635","WSSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #46","24.00000","Hours"
"89634","WSSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #52","24.00000","Hours"
"89633","HORR","2021-10-14","GILL NET-CORE PANEL","Sample Grid #181","18.00000","Hours"
"89632","WSSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #36","24.00000","Hours"
"89631","HORR","2021-10-14","GILL NET-CORE PANEL","Sample Grid #95","18.00000","Hours"
"89622","CASL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #89","18.00000","Hours"
"89621","CASL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #78","18.00000","Hours"
"89618","CASL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #106","18.00000","Hours"
"89612","CTCL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #87","24.00000","Hours"
"89611","CTCL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #125","24.00000","Hours"
"89610","CTCL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #106","24.00000","Hours"
"89609","CTCL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #86","24.00000","Hours"
"89607","CASL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #89","20.00000","Hours"
"89606","CASL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #78","20.00000","Hours"
"89605","CASL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #106","20.00000","Hours"
"89604","NOSL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #41","22.00000","Hours"
"89603","NOSL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #48","22.00000","Hours"
"89602","NOSL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #34","22.00000","Hours"
"89601","NOSL","2021-10-21","GILL NET-CORE PANEL","Sample Grid #26","22.00000","Hours"
"89583","PTCL","2021-10-01","GILL NET-CORE PANEL","Sample Grid #6","24.00000","Hours"
"89582","PTCL","2021-10-01","GILL NET-CORE PANEL","Sample Grid #10","24.00000","Hours"
"89581","PTCL","2021-10-01","GILL NET-CORE PANEL","Sample Grid #17","24.00000","Hours"
"89577","M20B","2021-10-19","GILL NET-CORE PANEL","Sample Grid #1","17.00000","Hours"
"89576","M20B","2021-10-19","GILL NET-CORE PANEL","Sample Grid #11","17.00000","Hours"
"89575","M20B","2021-10-19","GILL NET-CORE PANEL","Sample Grid #15","17.00000","Hours"
"89574","M20B","2021-10-19","GILL NET-CORE PANEL","Sample Grid #20","17.00000","Hours"
"89573","CRSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #30","15.00000","Hours"
"89572","CRSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #7","15.00000","Hours"
"89571","CRSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #12","15.00000","Hours"
"89570","CRSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #52","15.00000","Hours"
"89569","CRSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #83","15.00000","Hours"
"89568","CRSL","2021-10-18","GILL NET-CORE PANEL","Sample Grid #91","15.00000","Hours"
"89550","GESL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #22","20.00000","Hours"
"89549","GESL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #30","20.00000","Hours"
"89548","GESL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #50","20.00000","Hours"
"89547","GESL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #64","20.00000","Hours"
"89546","GESL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #55","20.00000","Hours"
"89541","HRCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #224","18.00000","Hours"
"89540","HRCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #273","18.00000","Hours"
"89539","HRCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #202","18.00000","Hours"
"89538","HRCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #114","18.00000","Hours"
"89537","HRCA","2021-10-14","GILL NET-CORE PANEL","Sample Grid #190","18.00000","Hours"
"89535","ELCL","2021-10-01","GILL NET-CORE PANEL","Sample Grid #28","19.00000","Hours"
"89534","ELCL","2021-10-01","GILL NET-CORE PANEL","Sample Grid #37","18.00000","Hours"
"89533","ELCL","2021-10-01","GILL NET-CORE PANEL","Sample Grid #44","17.50000","Hours"
"89530","JWSL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #10","21.00000","Hours"
"89529","JWSL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #16","21.00000","Hours"
"89528","JWSL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #17","21.00000","Hours"
"89527","JWSL","2021-10-15","GILL NET-CORE PANEL","Sample Grid #7","21.00000","Hours"
"89517","MPSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #13","18.00000","Hours"
"89516","MPSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #14","18.00000","Hours"
"89515","MPSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #4","17.00000","Hours"
"89514","MPSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #15","17.00000","Hours"
"89513","MPSL","2021-10-13","GILL NET-CORE PANEL","Sample Grid #24","17.00000","Hours"
"89507","MPSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #32","18.00000","Hours"
"89506","MPSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #27","18.00000","Hours"
"89505","MPSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #19","17.00000","Hours"
"89504","MPSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #8","17.00000","Hours"
"89503","MPSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #26","17.00000","Hours"
"89502","FSCC","2021-10-01","GILL NET-CORE PANEL","UNKNOWN","0.17000","Hours"
"89501","FSCC","2021-10-01","GILL NET-CORE PANEL","ALL SHORELINE","0.17000","Hours"
"89497","GHCL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #27","19.00000","Hours"
"89496","GHCL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #34","18.75000","Hours"
"89495","GHCL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #50","18.25000","Hours"
"89494","GHCL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #30","17.75000","Hours"
"89493","FSCC","2021-10-01","GILL NET-CORE PANEL","ALL LAKE","0.17000","Hours"
"89481","OTSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #20","21.00000","Hours"
"89480","OTSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #9","21.00000","Hours"
"89479","OTSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #45","21.00000","Hours"
"89478","OTSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #13","21.00000","Hours"
"89477","OTSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #33","21.00000","Hours"
"89476","OTSL","2021-10-12","GILL NET-CORE PANEL","Sample Grid #15","21.00000","Hours"
"89475","M45A","2021-10-08","GILL NET-CORE PANEL","Sample Grid #14","20.00000","Hours"
"89474","M45A","2021-10-08","GILL NET-CORE PANEL","Sample Grid #24","20.00000","Hours"
"89473","M45A","2021-10-08","GILL NET-CORE PANEL","Sample Grid #6","20.00000","Hours"
"89472","M45A","2021-10-08","GILL NET-CORE PANEL","Sample Grid #5","20.00000","Hours"
"89464","AWCB","2021-10-05","GILL NET-CORE PANEL","Sample Grid #33","19.25000","Hours"
"89463","AWCB","2021-10-05","GILL NET-CORE PANEL","Sample Grid #36","19.00000","Hours"
"89462","AWCB","2021-10-05","GILL NET-CORE PANEL","Sample Grid #40","18.50000","Hours"
"89458","GBCL","2021-10-08","GILL NET-CORE PANEL","EAST END","17.00000","Hours"
"89457","GBCL","2021-10-08","GILL NET-CORE PANEL","MIDDLE-NORTH SIDE","17.00000","Hours"
"89456","GBCL","2021-10-08","GILL NET-CORE PANEL","WEST END","17.00000","Hours"
"89451","OSSL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #23","18.00000","Hours"
"89450","OSSL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #64","18.00000","Hours"
"89449","OSSL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #66","18.00000","Hours"
"89448","OSSL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #79","18.00000","Hours"
"89447","OSSL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #41","18.00000","Hours"
"89446","OSSL","2021-10-08","GILL NET-CORE PANEL","Sample Grid #48","18.00000","Hours"
"89410","MELR","2021-10-06","GILL NET-CORE PANEL","Sample Grid #712","18.00000","Hours"
"89409","MELR","2021-10-06","GILL NET-CORE PANEL","Sample Grid #735","18.00000","Hours"
"89408","MELR","2021-10-06","GILL NET-CORE PANEL","Sample Grid #751","18.00000","Hours"
"89407","MELR","2021-10-06","GILL NET-CORE PANEL","Sample Grid #654","18.00000","Hours"
"89406","MELR","2021-10-06","GILL NET-CORE PANEL","Sample Grid #571","18.00000","Hours"
"89405","MELR","2021-10-05","GILL NET-CORE PANEL","Sample Grid #610","18.00000","Hours"
"89404","MELR","2021-10-05","GILL NET-CORE PANEL","Sample Grid #534","18.00000","Hours"
